# step, loss function, Y0, learning rate, running time
1.830000000000000000e+02,4.147070563272010728e-03,4.693239382061609732e-01,1.000000047497451305e-03,6.352402925491333008e+00
1.840000000000000000e+02,1.097753613701769881e-02,4.692182350269994973e-01,1.000000047497451305e-03,6.367415666580200195e+00
1.850000000000000000e+02,1.152588845270746329e-02,4.693843133786871347e-01,1.000000047497451305e-03,6.382429122924804688e+00
1.860000000000000000e+02,8.555330299167808461e-02,4.691959324161835698e-01,1.000000047497451305e-03,6.397940874099731445e+00
1.870000000000000000e+02,4.370765439765149363e-02,4.686260831368407320e-01,1.000000047497451305e-03,6.413454771041870117e+00
1.880000000000000000e+02,2.383269764518277170e-02,4.682567752626392577e-01,1.000000047497451305e-03,6.428968191146850586e+00
1.890000000000000000e+02,1.415299730010544056e-03,4.679830289823652678e-01,1.000000047497451305e-03,6.443980693817138672e+00
1.900000000000000000e+02,4.039893327734126599e-02,4.679216580339692899e-01,1.000000047497451305e-03,6.459494352340698242e+00
1.910000000000000000e+02,1.173512148625383304e-03,4.675478581579149417e-01,1.000000047497451305e-03,6.475507497787475586e+00
1.920000000000000000e+02,4.004208067482646627e-02,4.676016871850864343e-01,1.000000047497451305e-03,6.490519523620605469e+00
1.930000000000000000e+02,1.207697148613847207e-02,4.672454382373802395e-01,1.000000047497451305e-03,6.505033016204833984e+00
1.940000000000000000e+02,4.704760592331181171e-03,4.670639322375696456e-01,1.000000047497451305e-03,6.520045042037963867e+00
1.950000000000000000e+02,1.350745903713632644e-02,4.671742805363388040e-01,1.000000047497451305e-03,6.534057140350341797e+00
1.960000000000000000e+02,1.563241910401089174e-02,4.669663275790071344e-01,1.000000047497451305e-03,6.548068284988403320e+00
1.970000000000000000e+02,6.287292429488387444e-04,4.667554137658974645e-01,1.000000047497451305e-03,6.562581300735473633e+00
1.980000000000000000e+02,6.737175585028368219e-02,4.667134147604568573e-01,1.000000047497451305e-03,6.577092885971069336e+00
1.990000000000000000e+02,5.418081890302274388e-05,4.662621755087376640e-01,1.000000047497451305e-03,6.591106176376342773e+00
2.000000000000000000e+02,4.375480420493714495e-02,4.662617710471730348e-01,1.000000047497451305e-03,6.605117559432983398e+00
2.010000000000000000e+02,4.932088874947110693e-03,4.665957767768764697e-01,1.000000047497451305e-03,6.619629621505737305e+00
2.020000000000000000e+02,9.964316895128434021e-03,4.664764761343947463e-01,1.000000047497451305e-03,6.634142160415649414e+00
2.030000000000000000e+02,2.601647452793122081e-02,4.663105814187524789e-01,1.000000047497451305e-03,6.648653984069824219e+00
2.040000000000000000e+02,8.183958242398982688e-03,4.660367687763407596e-01,1.000000047497451305e-03,6.662665843963623047e+00
2.050000000000000000e+02,5.433289367619598131e-02,4.658738270236131296e-01,1.000000047497451305e-03,6.676678180694580078e+00
2.060000000000000000e+02,7.919711403019662199e-02,4.654800244744498050e-01,1.000000047497451305e-03,6.690690279006958008e+00
2.070000000000000000e+02,1.584127558568443079e-03,4.649867809724839152e-01,1.000000047497451305e-03,6.704702138900756836e+00
2.080000000000000000e+02,5.827096186025883251e-02,4.649210623569791645e-01,1.000000047497451305e-03,6.718213081359863281e+00
2.090000000000000000e+02,3.486594842692727209e-02,4.644968892229539015e-01,1.000000047497451305e-03,6.731724739074707031e+00
2.100000000000000000e+02,1.277244309729945763e-03,4.641677987237640690e-01,1.000000047497451305e-03,6.745736598968505859e+00
2.110000000000000000e+02,1.875909527806288862e-02,4.641096136557270047e-01,1.000000047497451305e-03,6.759749174118041992e+00
2.120000000000000000e+02,2.303563479117716126e-02,4.638761062925744194e-01,1.000000047497451305e-03,6.773260354995727539e+00
2.130000000000000000e+02,9.629622616799360726e-03,4.636008215052931369e-01,1.000000047497451305e-03,6.787272214889526367e+00
2.140000000000000000e+02,2.081735180612919733e-01,4.634382067443372777e-01,1.000000047497451305e-03,6.801784515380859375e+00
2.150000000000000000e+02,6.515411100530202684e-03,4.626057306459955831e-01,1.000000047497451305e-03,6.815295457839965820e+00
2.160000000000000000e+02,7.678587847405238601e-03,4.624723885989712735e-01,1.000000047497451305e-03,6.830309391021728516e+00
2.170000000000000000e+02,1.224342107512496336e-01,4.623226668132557893e-01,1.000000047497451305e-03,6.844320535659790039e+00
2.180000000000000000e+02,2.162300509322734408e-03,4.616797812038274107e-01,1.000000047497451305e-03,6.858332395553588867e+00
2.190000000000000000e+02,1.170646601417856154e-02,4.617582505918233493e-01,1.000000047497451305e-03,6.872843980789184570e+00
2.200000000000000000e+02,5.742070658081853927e-03,4.615774409142372470e-01,1.000000047497451305e-03,6.886855840682983398e+00
2.210000000000000000e+02,1.612910919502278384e-01,4.616981132581822744e-01,1.000000047497451305e-03,6.900367259979248047e+00
2.220000000000000000e+02,2.242323149973483587e-01,4.609668432248193448e-01,1.000000047497451305e-03,6.914880752563476562e+00
2.230000000000000000e+02,1.040389285656186102e-01,4.600689412882492668e-01,1.000000047497451305e-03,6.928892135620117188e+00
2.240000000000000000e+02,1.377433354919645496e-03,4.594656575209188909e-01,1.000000047497451305e-03,6.942903518676757812e+00
2.250000000000000000e+02,4.940780249819202996e-02,4.595277163155345734e-01,1.000000047497451305e-03,6.956915855407714844e+00
2.260000000000000000e+02,1.391832971608744380e-04,4.591364410778471239e-01,1.000000047497451305e-03,6.970927953720092773e+00
2.270000000000000000e+02,8.009758686519324530e-03,4.591539978523585530e-01,1.000000047497451305e-03,6.984939813613891602e+00
2.280000000000000000e+02,1.084754818770545387e-01,4.590046415856814943e-01,1.000000047497451305e-03,6.999452114105224609e+00
2.290000000000000000e+02,7.478301765218728359e-02,4.583798960352392093e-01,1.000000047497451305e-03,7.015966176986694336e+00
2.300000000000000000e+02,1.231995522903545914e-01,4.578859478192651711e-01,1.000000047497451305e-03,7.029978036880493164e+00
